[2026-06-13T23:11:42.952Z] GET https://js.stripe.com/v3 → 200 (?ms, -680B)
[2026-06-13T23:11:42.959Z] POST https://internal.slippi.gg/graphql → pending (?ms, ?B)
[2026-06-13T23:11:42.963Z] GET https://www.googletagmanager.com/gtag/js?id=G-NPBRD7S7KW&cx=c&gtm=4e66a1 → 200 (?ms, -586B)
[2026-06-13T23:11:42.963Z] GET https://www.google-analytics.com/analytics.js → 200 (?ms, -913B)
[2026-06-13T23:11:42.968Z] GET https://js.stripe.com/v3/controller-with-preconnect-557d428dc3cfb5119fa8e8db30661a6c.html → 200 (1ms, -1198B)
[2026-06-13T23:11:42.972Z] GET https://js.stripe.com/v3/fingerprinted/js/shared-caf699e09dfe1f4895f88e7aeb03b474.js → 200 (?ms, -689B)
[2026-06-13T23:11:42.973Z] GET https://js.stripe.com/v3/fingerprinted/js/controller-with-preconnect-9c31de8ad76509a9dd1704cf139605bc.js → 200 (2ms, -689B)
[2026-06-13T23:11:42.982Z] GET https://js.stripe.com/v3/.deploy_status_henson.json → 200 (1ms, -553B)
[2026-06-13T23:11:42.982Z] GET https://js.stripe.com/v3/.deploy_status_henson.json → 200 (1ms, -553B)
[2026-06-13T23:11:42.982Z] GET https://js.stripe.com/v3/fingerprinted/js/stripe-cookies-99315d136700f132b072c563090f72a7.js → 200 (?ms, -688B)
[2026-06-13T23:11:42.982Z] GET https://js.stripe.com/v3/.deploy_status_henson.json → 200 (?ms, -553B)
[2026-06-13T23:11:42.985Z] POST https://r.stripe.com/b → 200 (225ms, 211B)
[2026-06-13T23:11:42.988Z] GET https://js.stripe.com/v3/fingerprinted/js/consumerSchema-b415a44787df0507a440b401f8131955.js → 200 (?ms, -689B)
[2026-06-13T23:11:43.631Z] GET https://slippi.gg/images/characters/stock-icon-20-0.png → 200 (2ms, -253B)
[2026-06-13T23:11:43.633Z] GET https://slippi.gg/static/media/WhiteMotifLarge.d62a8398996d5e324a8a8c3cecf5e14d.svg → 200 (173ms, 7527B)
[2026-06-13T23:11:43.633Z] GET https://slippi.gg/static/media/rank_Grand_Master.0f3bc5674e8ec76f17514f197242c4fa.svg → 200 (204ms, 2333B)
[2026-06-13T23:11:43.641Z] GET https://slippi.gg/static/media/RoundedHexagon.c6a0cd1f606213fe56ac5b2bfe626036.svg → 200 (175ms, 409B)
[2026-06-13T23:11:43.968Z] GET https://js.stripe.com/v3/m-outer-3437aaddcdf6922d623e172c2d6f9278.html → 200 (1ms, -1351B)
[2026-06-13T23:11:43.973Z] GET https://js.stripe.com/v3/fingerprinted/js/m-outer-15a2b40a058ddff1cffdb63779fe3de1.js → 200 (?ms, -706B)
[2026-06-13T23:11:43.974Z] GET https://m.stripe.network/inner.html → 200 (?ms, -1199B)
[2026-06-13T23:11:43.977Z] GET https://m.stripe.network/out-4.5.45.js → 200 (?ms, -643B)
[2026-06-13T23:11:43.981Z] POST https://m.stripe.com/6 → 200 (216ms, 579B)
[2026-06-13T23:11:43.986Z] POST https://r.stripe.com/b → 200 (260ms, 211B)
[2026-06-13T23:11:43.987Z] POST https://r.stripe.com/b → 200 (236ms, 211B)
[2026-06-13T23:11:43.987Z] POST https://r.stripe.com/b → 200 (236ms, 211B)
[2026-06-13T23:11:45.200Z] POST https://r.stripe.com/b → pending (?ms, ?B)
[2026-06-13T23:11:47.975Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-NPBRD7S7KW&gtm=45je66a1v9114334048za20g&_p=1781392302930&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=EAAIAAQ&are=1&cid=1514921236.1781392284&frm=0&ir=1&pscdl=noapi&rcb=7&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=27.0.0&uaw=0&ul=en-us&_s=1&tag_exp=115938465~115938469~119456239~119456247&sid=1781392283&sct=1&seg=1&dl=https%3A%2F%2Fslippi.gg%2Fuser%2Fging-345&dt=Slippi&en=page_view&tfd=5250 → 204 (60ms, ?B)
[2026-06-13T23:11:47.984Z] GET https://js.stripe.com/v3/fingerprinted/js/trusted-types-checker-a86dcafd042e60cf7585cbabd57b0cdb.js → 200 (?ms, -705B)
[2026-06-13T23:11:50.202Z] POST https://r.stripe.com/b → pending (?ms, ?B)
[2026-06-13T23:11:56.644Z] GET https://slippi.gg/user/fizzi-36 → 200 (177ms, 843B)
